4K频道,#genre#
江西·九江新闻FHD,http://39.134.115.163:8080/PLTV/88888910/224/3221225774/index.m3u8
云南都市,https://hwapi.yunshicloud.com/62hdvf/rjwt14.m3u8
云南都市,http://39.130.202.81:6610/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8
云南影视,http://39.130.202.81:6610/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云南娱乐,http://39.130.202.81:6610/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南公共,https://hwapi.yunshicloud.com/62hdvf/227q43.m3u8
云南公共,http://39.130.202.81:6610/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南生活资讯,https://hwapi.yunshicloud.com/62hdvf/180p57.m3u8
云南生活资讯,http://39.130.202.81:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南少儿,http://39.130.202.81:6610/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8
云南澜湄国际,http://39.130.202.81:6610/gitv_live/G_YNTVGJ/G_YNTVGJ.m3u8
云南移动电视,http://39.130.202.81:6610/gitv_live/G_QICAIGONGJIAO/G_QICAIGONGJIAO.m3u8
云南·昆明新闻综合,http://39.130.202.81:6610/gitv_live/G_KMTV-1/G_KMTV-1.m3u8
云南·昆明新闻综合,https://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
云南·昆明公共,http://39.130.202.81:6610/gitv_live/G_KMTV-6/G_KMTV-6.m3u8
云南·昆明公共,https://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
云南·昆明经济生活,http://39.130.202.81:6610/gitv_live/G_KMTV-2/G_KMTV-2.m3u8
云南·昆明经济生活,https://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
云南·昆明教育电视台,http://39.130.202.81:6610/gitv_live/G_KMETV/G_KMETV.m3u8
云南·昆明科学教育,http://39.130.202.81:6610/gitv_live/G_KMTV-3/G_KMTV-3.m3u8
云南·昆明科学教育,https://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
云南·昆明文体娱乐,http://39.130.202.81:6610/gitv_live/G_KMTV-4/G_KMTV-4.m3u8
云南·昆明文体娱乐,https://devlivepull.migucloud.com/live/6KN3ZB2S_C0_2.flv
云南·昆明影视综艺,http://39.130.202.81:6610/gitv_live/G_KMTV-5/G_KMTV-5.m3u8
云南·昆明影视综艺,https://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
贵州·贵阳新闻综合,https://zzgyhls.tianma3600.com/zzgy/xwzh.m3u8
贵州·贵阳经济生活,https://zzgyhls.tianma3600.com/zzgy/jjsh.m3u8
贵州·贵阳法制,https://zzgyhls.tianma3600.com/zzgy/fzpd.m3u8
贵州·贵阳都市,https://zzgyhls.tianma3600.com/zzgy/dspd.m3u8
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃都市,http://39.134.39.38/PLTV/88888888/224/3221226248/index.m3u8
甘肃都市,http://39.134.39.37/PLTV/88888888/224/3221226248/index.m3u8
甘肃公共,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃公共,http://39.134.39.38/PLTV/88888888/224/3221226250/index.m3u8
甘肃公共,http://39.134.39.37/PLTV/88888888/224/3221226250/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃经济,http://39.134.39.38/PLTV/88888888/224/3221226252/index.m3u8
甘肃经济,http://39.134.39.37/PLTV/88888888/224/3221226252/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃少儿,http://39.134.39.38/PLTV/88888888/224/3221226289/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃·兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
甘肃·兰州新闻综合,http://39.134.39.38/PLTV/88888888/224/3221226242/index.m3u8
甘肃·兰州新闻综合,http://39.134.39.37/PLTV/88888888/224/3221226242/index.m3u8
甘肃·兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
甘肃·兰州公共,http://39.134.39.38/PLTV/88888888/224/3221226244/index.m3u8
甘肃·兰州公共,http://39.134.39.37/PLTV/88888888/224/3221226244/index.m3u8
甘肃·兰州经济生活,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
甘肃·兰州经济生活,http://39.134.39.38/PLTV/88888888/224/3221226285/index.m3u8
甘肃·兰州经济生活,http://39.134.39.37/PLTV/88888888/224/3221226285/index.m3u8
甘肃·兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
甘肃·兰州综艺体育,http://39.134.39.38/PLTV/88888888/224/3221226246/index.m3u8
甘肃·兰州综艺体育,http://39.134.39.37/PLTV/88888888/224/3221226246/index.m3u8
甘肃·甘南综合,http://gannan.hfmt.net/gnh/gnhytv.m3u8
甘肃·甘南藏语,http://gannan.hfmt.net/gnz/gnzytv.m3u8
甘肃·迭部综合,http://gannan.hfmt.net/diebu/dbtv.m3u8
甘肃·碌曲综合,http://gannan.hfmt.net/luqu/lqtv.m3u8
甘肃·临潭综合,http://gannan.hfmt.net/lintan/lttv.m3u8
甘肃·玛曲综合,http://gannan.hfmt.net/maqu/mqtv.m3u8
甘肃·夏河综合,http://gannan.hfmt.net/xiahe/xhtv.m3u8
甘肃·卓尼综合,http://gannan.hfmt.net/zhuoni/zntv.m3u8
甘肃·舟曲综合,http://gannan.hfmt.net/zhouqu/zqtv.m3u8
江苏·江苏休闲体育,http://223.110.241.150:6610/gitv/live1/G_JSTY/G_JSTY/
江苏·江苏影视,http://183.207.248.71/gitv/live1/G_JSYS/G_JSYS
江苏·江苏影视,http://223.110.243.135/PLTV/4/224/3221225937/index.m3u8
江苏·江苏影视,http://223.110.243.134/PLTV/4/224/3221225937/index.m3u8
江苏·江苏综艺,http://183.207.249.12/PLTV/4/224/3221225931/index.m3u8?icpid=88888888&amp;from=5&amp;ocs=2_183.207.249.13_80&amp;hms_devid=784
江苏·江苏综艺,http://183.207.248.71/gitv/live1/G_JSZY/G_JSZY
江苏·南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
江苏·南京教科,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
江苏·南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
江苏·南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
江苏·南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
江苏·南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
江苏·南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
江苏·如东综合台,http://rudong-hls-tv-yf.cm.jstv.com/live/rdxwzh/online.m3u8
江苏·靖江综合台,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
江苏·常州新闻综合,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227899/index.m3u8
江苏·常州都市,http://223.110.246.82/ott.js.chinamobile.com/PLTV/4/224/3221227955/index.m3u8
江苏·常州生活,http://223.110.246.80/ott.js.chinamobile.com/PLTV/4/224/3221227902/index.m3u8
江苏·常州公共,http://223.110.246.82/ott.js.chinamobile.com/PLTV/4/224/3221227905/index.m3u8
江苏·张家港民生HD,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江苏·张家港民生HD,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/chunklist_w37722388.m3u8
江苏·张家港新闻HD,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
江苏·张家港综合HD,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏·徐州1,http://183.207.249.71/PLTV/3/224/3221225945/index.m3u8
江苏·徐州1,http://183.207.249.11/PLTV/3/224/3221225945/index.m3u8
江苏·徐州1,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
江苏·徐州1,http://183.207.249.15/PLTV/3/224/3221225945/index.m3u8
江苏·徐州1,http://stream1.huaihai.tv/xwzh/playlist.m3u8
江苏·徐州2,http://183.207.249.71/PLTV/3/224/3221225947/index.m3u8
江苏·徐州2,http://183.207.249.11/PLTV/3/224/3221225947/index.m3u8
江苏·徐州2,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
江苏·徐州3,http://stream1.huaihai.tv/wyys/playlist.m3u8
江苏·徐州3,http://183.207.249.71/PLTV/3/224/3221225949/index.m3u8
江苏·徐州3,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
江苏·徐州3,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
江苏·徐州4,http://183.207.249.71/PLTV/3/224/3221225951/index.m3u8
江苏·徐州4,http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8
江苏·徐州4,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
广州新闻FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=011&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州新闻FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=00&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州新闻FHD,http://116.199.5.51:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=11&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州新闻FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=11&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州影视FHD,http://116.199.5.51:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=52&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州影视FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=46&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州影视FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=052&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州综合FHD,http://116.199.5.51:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=81&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广州综合FHD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=44&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
广东·佛山综合,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_zhpd.m3u8
广东·佛山影视,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_yspd.m3u8
广东·佛山南海,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_nhpd.m3u8
广东·佛山顺德,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sdpd.m3u8
广东·佛山公共,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_ggpd.m3u8
广东·佛山高明,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_gmpd.m3u8
广东·佛山三水,http://pili-live-rtmp.wdit.com.cn/wditlive/fs_sspd.m3u8
广东·惠州一台,http://livehuiz.chinamcache.com/live/zb01.m3u8
广东·惠州二台,http://livehuiz.chinamcache.com/live/zb02.m3u8
广东·蛇口综合,http://218.17.99.211:82/hls/d4encs75.m3u8
广东·番禺电视,http://live.pybtv.cn/channel1/sd/live.m3u8?_upt=16fb00e01563813775
广东·阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
广东·阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
广东·揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
广西·南宁新闻,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
广西·南宁都市,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
广西·南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
广西·南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
广西·钦州,http://stream.gxqztv.com/01/sd/live.m3u8
广西·玉林电视台,http://pili-live-hls.gxyl2.tianma3600.com/gxyl2/ylzh.m3u8
广西·北海科教频道,https://cdn.gdlive.gdmain.com/live/0e8o9940_master.m3u8
广西·北海公共频道,https://cdn.gdlive.gdmain.com/live/5187ddml_master.m3u8
广西·北海综合广播,https://cdn.gdlive.gdmain.com/live/lg4gmexl_master.m3u8
广西·玉林公共频道,http://pili-live-hls.gxyl2.tianma3600.com/gxyl2/ylgg.m3u8
广西·来宾新闻综合频道,https://lives.myun.tv/live/02xd16y5_master.m3u8
广西·横县广播电视台,http://p2.weizan.cn/2041524912/795676441086159611/live.m3u8
广西·马山电视台,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
广西·融水电视台,https://lives.myun.tv/live/5ax3ynd0_master.m3u8
广西·兴安电视台,https://lives.myun.tv/live/094yvd35_master.m3u8
广西·岑溪电视台,http://lives.myun.tv/live/54dx1k65.m3u8
广西·桂平电视台,https://p2.weizan.cn/1483720625/592579884798131053/live.m3u8
广西·博白电视台,https://live-cdn.gxxw.com/hls/a22/index.m3u8
广西·南丹电视台,http://hlsv2.quklive.com/live/1606365844464947/index.m3u8
广西·都安电视台,https://cdn.gdlive.gdmain.com/live/518gpoml.m3u8
广西·象州电视台,https://livesec.mudu.tv/watch/9n9dc8.m3u8
广西·天等电视台,https://cdn.gdlive.gdmain.com/live/loy1ej20.m3u8
广西·凌云县广播电视台,https://cdn.gdlive.gdmain.com/live/ljjdp7kl_master.m3u8
陕西新闻资讯,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225500/index.m3u8
陕西都市青春,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225830/index.m3u8
陕西·西安新闻综合,http://stream2.xiancity.cn/xatv1/playlist.m3u8
陕西·西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西·西安都市,http://stream2.xiancity.cn/xatv2/playlist.m3u8
陕西·西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西·西安商务资讯,http://stream2.xiancity.cn/xatv3/playlist.m3u8
陕西·西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
陕西·西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西·西安丝路,http://stream2.xiancity.cn/xatv5/playlist.m3u8
陕西·西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西·宁陕,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225848/index.m3u8
陕西·岚皋,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225850/index.m3u8
陕西·延安1,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225662/index.m3u8
陕西·延安1,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225700/index.m3u8
陕西·延安公共,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225699/index.m3u8
陕西·旬阳新闻综合,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225844/index.m3u8
陕西·杨凌现代农业,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225901/index.m3u8
陕西·石泉,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225879/index.m3u8
陕西·石泉,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226005/index.m3u8
陕西·神木1,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225694/index.m3u8
陕西·紫阳综合,http://129.226.107.225/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225845/index.m3u8
曲靖1,http://39.130.202.81:6610/gitv_live/G_QUJING-1/G_QUJING-1.m3u8
曲靖2,http://39.130.202.81:6610/gitv_live/G_QUJING-2/G_QUJING-2.m3u8
曲靖3,http://39.130.202.81:6610/gitv_live/G_QUJING-3/G_QUJING-3.m3u8
罗平,http://39.130.202.81:6610/gitv_live/G_QJLUOPING/G_QJLUOPING.m3u8
会泽,http://39.130.202.81:6610/gitv_live/G_HUIZE/G_HUIZE.m3u8
玉溪公共频道,http://39.130.202.81:6610/gitv_live/G_YUXIGG/G_YUXIGG.m3u8
玉溪新闻综合,http://39.130.202.81:6610/gitv_live/G_YUXIXW/G_YUXIXW.m3u8
红塔区电视台,http://39.130.202.81:6610/gitv_live/G_HONGTA/G_HONGTA.m3u8
江川电视台,http://39.130.202.81:6610/gitv_live/G_JIANGCHUAN/G_JIANGCHUAN.m3u8
通海电视台,http://39.130.202.81:6610/gitv_live/G_TONGHAI/G_TONGHAI.m3u8
华宁电视台,http://39.130.202.81:6610/gitv_live/G_HUANING/G_HUANING.m3u8
峨山电视,http://39.130.202.81:6610/gitv_live/G_ESHAN/G_ESHAN.m3u8
新平电视台,http://39.130.202.81:6610/gitv_live/G_XINPING/G_XINPING.m3u8
元江电视台,http://39.130.202.81:6610/gitv_live/G_YUANJIANG/G_YUANJIANG.m3u8
澄江电视台,http://39.130.202.81:6610/gitv_live/G_CHENGJIANG/G_CHENGJIANG.m3u8
保山1,http://39.130.202.81:6610/gitv_live/G_BAOSHANTV-1/G_BAOSHANTV-1.m3u8
保山1,http://39.130.202.81:6610/gitv_live/G_BAOSHANXW/G_BAOSHANXW.m3u8
保山2,http://39.130.202.81:6610/gitv_live/G_BAOSHANGG/G_BAOSHANGG.m3u8
保山2,http://39.130.202.81:6610/gitv_live/G_BAOSHANTV-2/G_BAOSHANTV-2.m3u8
保山3,http://39.130.202.81:6610/gitv_live/G_BAOSHANKJ/G_BAOSHANKJ.m3u8
保山3,http://39.130.202.81:6610/gitv_live/G_BAOSHANTV-3/G_BAOSHANTV-3.m3u8
隆阳电视台,http://39.130.202.81:6610/gitv_live/G_LONGYANG/G_LONGYANG.m3u8
施甸电视台,http://39.130.202.81:6610/gitv_live/G_SHIDIAN/G_SHIDIAN.m3u8
龙陵电视台,http://39.130.202.81:6610/gitv_live/G_LONGLING/G_LONGLING.m3u8
昌宁电视台,http://39.130.202.81:6610/gitv_live/G_CHANGNING/G_CHANGNING.m3u8\\\\\\\"
腾冲电视台,http://39.130.202.81:6610/gitv_live/G_TENGCHONG/G_TENGCHONG.m3u8
昭通1,http://39.130.202.81:6610/gitv_live/G_ZHAOTONG-1/G_ZHAOTONG-1.m3u8
昭通1,http://39.130.202.81:6610/gitv_live/G_ZHAOTONG-2/G_ZHAOTONG-2.m3u8
昭通3,http://39.130.202.81:6610/gitv_live/G_ZHAOTONG-3/G_ZHAOTONG-3.m3u8
鲁甸电视台,http://39.130.202.81:6610/gitv_live/G_LUDIAN/G_LUDIAN.m3u8
永善电视台,http://39.130.202.81:6610/gitv_live/G_YONGSHAN/G_YONGSHAN.m3u8
彝良电视台,http://39.130.202.81:6610/gitv_live/G_YILIANG/G_YILIANG.m3u8
威信电视台,http://39.130.202.81:6610/gitv_live/G_WEIXIN/G_WEIXIN.m3u8
水富电视台,http://39.130.202.81:6610/gitv_live/G_SHUIFU/G_SHUIFU.m3u8
丽江公共,http://39.130.202.81:6610/gitv_live/G_LIJIANGGG/G_LIJIANGGG.m3u8
丽江新闻综合,http://39.130.202.81:6610/gitv_live/G_LIJIANGZH/G_LIJIANGZH.m3u8
永胜电视台,http://39.130.202.81:6610/gitv_live/G_YONGSHENG/G_YONGSHENG.m3u8
华坪电视台,http://39.130.202.81:6610/gitv_live/G_HUAPING/G_HUAPING.m3u8
普洱1,http://39.130.202.81:6610/gitv_live/G_PUERTV-1/G_PUERTV-1.m3u8
普洱2,http://39.130.202.81:6610/gitv_live/G_PUERTV-2/G_PUERTV-2.m3u8
普洱3,http://39.130.202.81:6610/gitv_live/G_PUERTV-3/G_PUERTV-3.m3u8
思茅电视台,http://39.130.202.81:6610/gitv_live/G_SIMAO/G_SIMAO.m3u8
墨江电视台,http://39.130.202.81:6610/gitv_live/G_MOJIANG/G_MOJIANG.m3u8
景东电视台,http://39.130.202.81:6610/gitv_live/G_JINGDONG/G_JINGDONG.m3u8
景谷电视台,http://39.130.202.81:6610/gitv_live/G_JINGGU/G_JINGGU.m3u8
镇沅电视台,http://39.130.202.81:6610/gitv_live/G_ZHENYUAN/G_ZHENYUAN.m3u8
江城电视台,http://39.130.202.81:6610/gitv_live/G_JIANGCHENG/G_JIANGCHENG.m3u8
孟连电视台,http://39.130.202.81:6610/gitv_live/G_MENGLIAN/G_MENGLIAN.m3u8
澜沧电视台,http://39.130.202.81:6610/gitv_live/G_LANCANG/G_LANCANG.m3u8
临沧1,http://39.130.202.81:6610/gitv_live/G_LINCANGTV-1/G_LINCANGTV-1.m3u8
临沧2,http://39.130.202.81:6610/gitv_live/G_LINCANGTV-2/G_LINCANGTV-2.m3u8
临翔电视台,http://39.130.202.81:6610/gitv_live/G_LCLINXIANG/G_LCLINXIANG.m3u8
凤庆电视台,http://39.130.202.81:6610/gitv_live/G_LCFENGQING/G_LCFENGQING.m3u8
云县电视台,http://39.130.202.81:6610/gitv_live/G_LCYUNXIAN/G_LCYUNXIAN.m3u8
永德电视台,http://39.130.202.81:6610/gitv_live/G_LCYONGDE/G_LCYONGDE.m3u8
镇康电视台,http://39.130.202.81:6610/gitv_live/G_LCZHENKANG/G_LCZHENKANG.m3u8
双江电视台,http://39.130.202.81:6610/gitv_live/G_LCSHUANGJIANG/G_LCSHUANGJIANG.m3u8
耿马电视台,http://39.130.202.81:6610/gitv_live/G_LCGENGMA/G_LCGENGMA.m3u8
沧源电视台,http://39.130.202.81:6610/gitv_live/G_LCCANGYUAN/G_LCCANGYUAN.m3u8
楚雄公共,http://39.130.202.81:6610/gitv_live/G_CHUXIONGGG/G_CHUXIONGGG.m3u8
楚雄新闻,http://39.130.202.81:6610/gitv_live/G_CHUXIONGXW/G_CHUXIONGXW.m3u8
楚雄市台,http://39.130.202.81:6610/gitv_live/G_CHUXIONGSHI/G_CHUXIONGSHI.m3u8
双柏电视台,http://39.130.202.81:6610/gitv_live/G_SHUANGBAI/G_SHUANGBAI.m3u8
牟定电视台,http://39.130.202.81:6610/gitv_live/G_MOUDING/G_MOUDING.m3u8
南华电视台,http://39.130.202.81:6610/gitv_live/G_NANHUA/G_NANHUA.m3u8
姚安电视台,http://39.130.202.81:6610/gitv_live/G_YAOAN/G_YAOAN.m3u8
永仁电视台,http://39.130.202.81:6610/gitv_live/G_YONGREN/G_YONGREN.m3u8
元谋电视台,http://39.130.202.81:6610/gitv_live/G_YUANMOU/G_YUANMOU.m3u8
武定电视台,http://39.130.202.81:6610/gitv_live/G_WUDING/G_WUDING.m3u8
禄丰电视台,http://39.130.202.81:6610/gitv_live/G_LUFENG/G_LUFENG.m3u8
红河新闻综合,http://39.130.202.81:6610/gitv_live/G_HONGHETV-1/G_HONGHETV-1.m3u8
红河公共,http://39.130.202.81:6610/gitv_live/G_HONGHETV-2/G_HONGHETV-2.m3u8
个旧电视台,http://39.130.202.81:6610/gitv_live/G_GEJIU/G_GEJIU.m3u8
开远电视台,http://39.130.202.81:6610/gitv_live/G_KAIYUAN/G_KAIYUAN.m3u8
蒙自电视台,http://39.130.202.81:6610/gitv_live/G_MENGZI/G_MENGZI.m3u8
弥勒广播电视台,http://39.130.202.81:6610/gitv_live/G_MILE/G_MILE.m3u8
屏边电视台,http://39.130.202.81:6610/gitv_live/G_PINGBIAN/G_PINGBIAN.m3u8
建水电视台,http://39.130.202.81:6610/gitv_live/G_JIANSHUI/G_JIANSHUI.m3u8
石屏电视台,http://39.130.202.81:6610/gitv_live/G_SHIPING/G_SHIPING.m3u8
泸西电视台,http://39.130.202.81:6610/gitv_live/G_LUXI/G_LUXI.m3u8
